Time, Amount
27,35
27,49
27,60
27,52
27,39
27,57
27,4
27,70
27,3
27,54
27,46
27,34
27,43
27,89
27,86
27,19
27,64
27,18
27,4
27,77
27,76
27,91
27,85
27,7
27,77
27,40
27,38
27,2
27,27
27,3
27,52
27,28
27,39
27,4
27,33
27,44
27,55
27,88
27,96
27,49
28,40
28,34
28,17
28,54
28,51
28,20
28,43
28,77
28,26
28,69
28,91
28,60
28,1
28,90
28,51
28,5
27,19
27,11
27,44
27,60
27,8
27,7
27,8
27,30
27,2
27,63
27,3
27,18
27,8
27,8
27,34
27,9
27,23
27,88
27,55
27,50
27,85
27,55
27,13
27,25
24,59
24,83
24,39
24,48
23,0
23,41
23,8
23,34
23,38
23,39
23,84
23,21
23,80
23,42
23,24
23,17
23,18
23,24
23,23
23,61
23,88
23,46
23,78
23,16
23,83
23,81
23,59
23,38
23,76
23,48
23,81
23,53
23,29
23,44
23,68
23,60
23,6
23,60
23,50
23,58
23,43
23,40
23,79
23,69
23,96
23,98
23,52
23,61
23,92
23,71
23,97
23,58
23,0
23,34
23,88
23,0
23,32
23,59
23,4
23,34
23,36
23,34
24,61
24,79
24,70
24,4
24,18
24,46
24,11
24,74
24,94
24,98
24,51
24,49
24,5
24,10
23,3
23,10
23,36
23,75
23,46
23,52
23,65
23,41
23,43
23,74
23,50
23,64
23,38
23,4
23,43
23,53
23,10
23,40
23,41
23,39
23,20
23,39
23,75
23,63
23,40
23,57
23,3
23,57
23,44
23,68
23,61
23,24
23,91
23,49
23,39
23,59
23,23
23,5
23,38
23,47
23,44
23,86
23,50
23,93
23,65
23,16
23,61
23,22
23,90
23,67
23,19
23,62
23,22
23,9
23,94
23,17
23,35
23,98
23,98
23,82
23,43
23,36
23,5
23,20
23,21
23,72
23,12
23,44
23,27
23,25
23,78
23,95
23,78
23,34
23,88
23,42
23,9
23,1
23,76
23,75
23,22
23,25
23,11
22,51
23,5
23,34
23,22
23,84
23,67
23,29
23,81
23,35
23,44
23,20
23,22
23,96
23,21
23,67
23,83
23,44
23,80
23,72
23,74
23,14
23,71
23,1
23,29
23,64
23,63
23,32
23,83
23,1
23,20
23,65
23,13
23,67
23,44
23,38
23,37
23,51
23,3
23,7
23,23
23,69
23,89
23,6
23,79
23,62
23,60
23,18
23,37
23,88
23,2
23,86
23,94
23,94
23,75
23,68
23,77
23,57
23,25
23,52
23,30
23,50
23,96
23,86
23,67
23,8
22,0
22,46
22,60
22,38
22,31
22,64
22,67
22,85
22,65
22,14
22,76
22,76
22,45
22,18
22,95
22,3
22,81
22,75
22,56
22,55
22,78
22,39
22,36
22,71
22,75
22,64
23,51
23,27
23,48
23,6
23,53
23,34
23,67
23,57
23,33
23,14
23,94
23,56
23,73
23,74
23,4
23,8
23,72
23,38
23,52
23,97
23,57
23,43
23,88
23,46
23,97
23,44
23,3
23,38
23,95
23,63
23,79
23,48
23,48
23,81
23,63
23,63
23,95
23,30
23,88
23,54
23,81
23,15
23,73
23,25
23,48
23,34
23,4
23,56
23,91
23,50
23,21
23,49
23,52
23,89
23,93
23,58
23,76
22,58
22,99
22,58
22,91
22,29
22,98
22,28
22,25
22,1
22,58
22,0
22,98
22,90
22,12
22,48
22,62
22,98
22,95
22,68
22,18
22,72
22,2
22,44
22,31
22,48
22,52
22,11
22,58
22,60
22,68
23,3
23,55
23,38
23,23
23,69
23,41
23,8
23,83
23,66
23,51
23,10
23,58
23,28
23,10
23,47
23,44
23,54
23,91
23,72
23,83
23,89
23,95
23,72
23,41
23,2
23,31
23,54
23,47
23,83
23,24
23,34
23,4
23,5
23,31
23,8
23,4
19,20
19,40
19,70
19,75
19,43
19,14
19,19
19,17
19,17
19,30
19,69
19,20
19,9
19,28
18,33
18,85
18,54
18,89
18,88
18,96
18,3
18,99
18,23
18,55
18,1
18,62
18,71
18,67
18,44
18,87
18,13
18,12
18,84
18,88
18,99
18,70
18,58
18,38
18,17
18,96
18,46
18,96
18,26
18,72
18,25
18,3
18,3
18,62
18,37
18,45
18,66
18,24
18,59
19,40
19,31
19,26
19,38
19,36
19,95
19,44
19,50
19,92
19,78
19,61
19,10
19,86
19,73
19,15
19,9
19,51
19,26
19,86
19,72
19,53
19,1
20,96
20,30
20,30
20,6
23,89
23,10
23,34
23,52
23,74
23,88
23,28
23,51
23,99
24,13
24,73
24,14
24,66
24,74
24,88
24,25
24,42
24,9
24,28
24,69
24,89
24,62
24,64
24,78
23,44
23,37
23,15
23,6
23,38
23,89
24,95
24,89
24,25
24,89
24,94
24,15
24,49
24,53
24,44
24,8
24,44
24,26
24,78
24,66
24,98
24,3
24,14
24,5
24,93
24,72
24,82
24,62
24,42
24,27
25,78
25,68
25,25
25,25
25,68
25,35
25,76
25,56
25,82
25,55
25,40
25,96
25,84
25,70
25,62
25,37
25,83
25,51
25,19
26,2
26,59
26,35
26,39
26,89
26,40
26,99
26,44
26,75
26,73
26,21
26,12
26,46
26,17
26,33
26,71
26,72
26,28
26,82
26,26
26,61
26,44
26,15
26,14
26,67
27,15
27,14
27,12
27,40
27,76
27,55
27,25
27,76
27,70
27,93
27,15
26,29
26,38
26,36
26,86
26,92
26,96
26,63
26,26
26,86
26,39
26,2
26,18
26,28
26,50
26,73
26,22
26,43
26,72
26,93
27,81
27,78
27,72
27,37
27,9
27,18
27,49
27,20
28,36
28,33
28,23
28,75
28,96
28,66
28,95
28,75
28,89
28,16
28,50
28,20
28,67
28,83
28,27
28,62
28,20
28,86
28,86
28,58
28,47
28,61
28,97
28,22
29,49
29,76
29,64
29,79
29,39
29,59
29,68
29,97
29,98
29,66
29,94
29,99
29,20
29,20
29,69
29,22
29,6
29,62
29,67
29,87
29,86
29,3
29,90
29,8
29,33
29,56
29,70
29,98
25,21
25,37
25,50
25,71
25,78
25,32
25,94
25,71
25,17
25,61
25,98
26,76
26,59
26,62
26,52
26,51
26,14
26,30
26,13
26,59
26,42
26,63
26,57
26,70
26,87
26,50
26,2
26,25
26,10
26,52
26,38
25,25
25,15
25,33
25,53
25,87
25,7
25,5
25,83
25,39
25,82
25,58
25,42
25,74
25,77
25,22
25,6
25,0
25,78
25,77
25,1
25,10
25,36
25,73
25,52
25,78
25,28
25,52
25,42
25,74
25,13
26,61
26,28
26,77
26,86
26,59
26,13
26,60
26,84
26,45
26,59
26,17
26,8
26,19
26,61
26,70
26,46
26,24
26,74
26,7
26,19
26,41
26,2
26,77
26,68
26,71
26,14
26,41
26,88
26,11
26,78
26,81
26,28
26,32
26,55
26,52
26,50
26,43
26,80
26,16
26,53
26,37
26,46
26,93
26,1
26,32
26,5
26,25
26,75
26,95
26,37
26,79
27,44
27,18
27,11
27,33
27,52
27,79
27,24
27,58
27,7
27,79
27,10
27,27
27,83
27,22
26,75
26,1
26,13
26,8
26,52
26,78
26,70
26,7
26,53
26,46
26,54
26,34
26,71
26,12
26,96
26,51
26,29
26,26
26,9
26,16
26,78
26,74
26,95
26,42
26,6
26,89
26,31
26,0
26,85
26,27
26,71
26,75
26,74
26,37
26,98
26,3
26,68
26,27
27,51
27,34
27,46
27,31
27,79
27,77
27,65
27,26
27,87
27,95
27,76
27,20
27,35
35,81
35,19
35,0
35,82
35,91
35,94
35,25
35,8
35,17
35,4
35,20
36,28
36,25
36,4
36,4
36,75
36,35
36,56
36,13
36,41
36,27
36,91
36,57
36,37
36,90
36,43
36,4
36,86
36,83
36,52
36,36
36,35
36,21
36,64
36,69
36,72
36,66
36,50
36,50
35,20
35,8
35,54
35,91
35,78
35,89
35,63
35,30
35,64
35,38
35,89
35,33
35,70
35,23
35,54
35,96
35,51
35,28
35,59
35,67
35,98
35,55
35,57
35,73
35,27
35,60
35,91
35,61
36,53
36,39
36,35
36,29
36,19
36,78
36,16
36,37
32,88
32,3
32,32
32,92
32,97
32,32
32,48
32,18
32,52
32,85
32,40
32,17
32,73
32,23
32,41
32,73
32,29
32,88
32,24
32,27
32,63
32,20
32,37
32,37
32,18
32,49
32,68
32,0
32,35
32,49
32,60
32,52
32,39
32,57
32,4
32,70
32,3
32,54
32,46
32,34
32,43
32,89
32,86
32,19
32,64
32,18
32,4
32,77
32,76
33,91
33,85
33,7
33,77
33,40
33,38
33,2
33,27
33,3
33,52
33,28
33,39
33,4
33,33
33,44
33,55
33,88
33,96
33,49
32,40
32,34
32,17
32,54
32,51
32,20
32,43
32,77
32,26
32,69
32,91
32,60
32,1
32,90
32,51
32,5
32,19
32,11
32,44
32,60
32,8
32,7
32,8
32,30
32,2
32,63
32,3
32,18
32,8
32,8
32,34
32,9
32,23
32,88
32,55
32,50
32,85
32,55
33,13
33,25
33,59
33,83
33,39
33,48
33,0
33,41
33,8
33,34
33,38
33,39
33,84
33,21
33,80
33,42
33,24
33,17
33,18
33,24
33,23
33,61
33,88
33,46
33,78
33,16
33,83
33,81
33,59
33,38
33,76
33,48
33,81
33,53
33,29
33,44
33,68
33,60
33,6
33,60
33,50
33,58
33,43
33,40
33,79
34,69
34,96
34,98
34,52
34,61
34,92
34,71
34,97
34,58
34,0
34,34
34,88
34,0
34,32
34,59
34,4
34,34
34,36
34,34
33,61
33,79
33,70
33,4
33,18
33,46
33,11
33,74
33,94
33,98
33,51
34,49
34,5
34,10
34,3
34,10
34,36
34,75
34,46
34,52
34,65
34,41
34,43
34,74
34,50
34,64
34,38
34,4
34,43
34,53
34,10
34,40
34,41
34,39
34,20
34,39
34,75
34,63
34,40
34,57
34,3
34,57
34,44
34,68
34,61
34,24
34,91
34,49
34,39
34,59
34,23
35,5
35,38
35,47
35,44
35,86
35,50
35,93
35,65
35,16
35,61
35,22
35,90
35,67
35,19
35,62
35,22
35,9
35,94
35,17
35,35
35,98
35,98
35,82
35,43
35,36
35,5
35,20
35,21
35,72
35,12
35,44
35,27
35,25
35,78
35,95
35,78
35,34
35,88
35,42
35,9
35,1
35,76
35,75
35,22
35,25
35,11
35,51
34,5
34,34
34,22
34,84
34,67
35,29
35,81
35,35
35,44
35,20
35,22
35,96
35,21
35,67
35,83
35,44
35,80
35,72
35,74
35,14
35,71
35,1
35,29
35,64
35,63
35,32
35,83
35,1
35,20
35,65
35,13
35,67
35,44
35,38
35,37
35,51
35,3
35,7
35,23
35,69
35,89
35,6
35,79
35,62
35,60
36,18
36,37
36,88
36,2
36,86
36,94
36,94
36,75
36,68
36,77
36,57
36,25
37,52
37,30
37,50
37,96
37,86
37,67
37,8
37,0
37,46
37,60
37,38
37,31
37,64
37,67
37,85
37,65
37,14
37,76
37,76
37,45
37,18
37,95
37,3
38,81
38,75
38,56
38,55
38,78
38,39
38,36
38,71
38,75
37,64
37,51
37,27
37,48
37,6
37,53
37,34
37,67
37,57
37,33
37,14
37,94
37,56
37,73
38,74
38,4
38,8
38,72
38,38
38,52
38,97
38,57
38,43
38,88
38,46
38,97
38,44
38,3
38,38
38,95
38,63
38,79
38,48
38,48
38,81
39,63
39,63
39,95
39,30
39,88
39,54
39,81
39,15
39,73
39,25
39,48
39,34
39,4
39,56
39,91
39,50
39,21
39,49
39,52
40,89
40,93
40,58
40,76
40,58
40,99
40,58
40,91
40,29
40,98
40,28
40,25
40,1
40,58
41,0
41,98
41,90
41,12
41,48
41,62
41,98
41,95
41,68
42,18
42,72
42,2
42,44
42,31
42,48
42,52
42,11
42,58
42,60
42,68
41,3
41,55
41,38
41,23
41,69
42,41
42,8
42,83
42,66
42,51
42,10
42,58
42,28
42,10
42,47
42,44
42,54
42,91
43,72
43,83
43,89
43,95
43,72
43,41
43,2
43,31
43,54
43,47
43,83
43,24
43,34
43,4
43,5
43,31
43,8
43,4
44,20
44,40
44,70
44,75
44,43
44,14
44,19
44,17
44,17
44,30
44,69
44,20
44,9
44,28
44,33
44,85
44,54
44,89
44,88
44,96
44,3
44,99
44,23
44,55
44,1
45,62
45,71
45,67
45,44
45,87
45,13
45,12
45,84
45,88
45,99
45,70
45,58
45,38
45,17
45,96
45,46
45,96
